$mon,$osd,$driver,$worker,$read,$write,$container,$object,$size,$<op-write
1,10,4,8,75,25,16,4096,0,198.7744444444
1,6,4,32,90,10,16,4096,0,632.0555555556
1,6,1,2,50,50,16,4096,0,26.5016666667
1,10,2,4,75,25,16,4096,0,128.6747222222
1,4,2,8,10,90,16,4096,0,7.5788888889
1,4,2,4,25,75,16,4096,0,19.9194444444
1,6,2,4,25,75,16,4096,0,21.7005555556
1,20,1,2,90,10,16,4096,0,48.1247222222
1,6,2,2,10,90,16,4096,0,5.5186111111
1,4,4,4,25,75,16,4096,0,19.2241666667
1,4,1,2,50,50,16,4096,0,24.0908333333
1,8,4,32,75,25,16,4096,0,221.7980555556
1,20,1,8,75,25,16,4096,0,132.0935135135
1,10,4,8,100,0,16,4096,0,554.1952777778
1,6,1,8,10,90,16,4096,0,8.4005555556
1,10,2,16,75,25,16,4096,0,227.1025
1,4,4,16,10,90,16,4096,0,7.4978378378
1,20,2,8,10,90,16,4096,0,8.4069444444
1,8,1,2,100,0,16,4096,0,86.8594444444
1,4,1,4,90,10,16,4096,0,96.67
1,20,4,32,100,0,16,4096,0,765.3191666667
1,20,2,2,75,25,16,4096,0,46.5780555556
1,6,1,2,90,10,16,4096,0,59.9783333333
1,10,2,4,25,75,16,4096,0,22.8858333333
1,10,2,8,50,50,16,4096,0,76.0002702703
1,6,2,16,100,0,16,4096,0,441.2619444444
1,10,2,4,50,50,16,4096,0,58.9447222222
1,4,2,2,75,25,16,4096,0,40.2655555556
1,6,4,8,25,75,16,4096,0,25.565
1,4,2,4,90,10,16,4096,0,100.7380555556
1,10,1,8,75,25,16,4096,0,169.4172222222
1,6,2,4,75,25,16,4096,0,102.3572222222
1,4,1,2,25,75,16,4096,0,12.3669444444
1,8,2,16,50,50,16,4096,0,78.2238888889
1,4,1,1,90,10,16,4096,0,27.8738888889
1,6,4,32,10,90,16,4096,0,8.8277777778
1,8,2,16,100,0,16,4096,0,598.8069444444
1,30,1,2,50,50,16,4096,0,23.7147222222
1,4,1,8,50,50,16,4096,0,54.1094444444
1,30,2,8,10,90,16,4096,0,8.7963888889
1,20,4,4,90,10,16,4096,0,150.3738888889
1,8,4,16,90,10,16,4096,0,517.7513888889
1,30,1,2,25,75,16,4096,0,11.1205555556
1,30,4,4,10,90,16,4096,0,6.5352777778
1,10,4,32,75,25,16,4096,0,222.9413513514
1,6,4,4,100,0,16,4096,0,231.8227777778
1,8,1,4,25,75,16,4096,0,22.2141666667
1,4,4,8,25,75,16,4096,0,22.8436111111
1,20,2,8,25,75,16,4096,0,25.7272222222
1,8,1,8,25,75,16,4096,0,24.5122222222
1,8,1,8,10,90,16,4096,0,8.6902777778
1,20,4,16,10,90,16,4096,0,8.7943243243
1,20,2,8,90,10,16,4096,0,223.1151351351
1,6,1,2,25,75,16,4096,0,13.0713888889
1,8,4,4,25,75,16,4096,0,23.1844444444
1,6,2,4,90,10,16,4096,0,148.5891666667
1,30,1,8,90,10,16,4096,0,194.7661111111
1,6,1,2,100,0,16,4096,0,69.91
1,8,1,1,10,90,16,4096,0,3.2077777778
1,30,1,4,50,50,16,4096,0,44.4919444444
1,10,1,8,25,75,16,4096,0,26.2130555556
1,4,4,4,10,90,16,4096,0,7.3122222222
1,6,2,16,75,25,16,4096,0,200.7644444444
1,6,1,4,90,10,16,4096,0,117.8627777778
1,8,2,16,10,90,16,4096,0,8.7086486486
1,20,2,4,25,75,16,4096,0,19.8002777778
1,8,4,8,10,90,16,4096,0,8.6113888889
1,4,1,4,75,25,16,4096,0,70.6394444444
1,30,1,4,10,90,16,4096,0,7.605
1,8,2,8,100,0,16,4096,0,440.8522222222
1,20,1,4,50,50,16,4096,0,41.8354054054
1,4,2,8,50,50,16,4096,0,58.7656756757
1,20,4,16,90,10,16,4096,0,391.5013513514
1,20,4,4,75,25,16,4096,0,102.8977777778
1,10,1,8,10,90,16,4096,0,8.7797222222
1,6,2,2,75,25,16,4096,0,55.0616666667
1,6,4,32,100,0,16,4096,0,1027.3580555556
1,20,2,8,75,25,16,4096,0,161.0013888889
1,10,4,32,90,10,16,4096,0,638.6872222222
1,8,1,2,90,10,16,4096,0,72.1747222222
1,20,2,4,50,50,16,4096,0,47.7241666667
1,4,1,8,100,0,16,4096,0,210.4802777778
1,30,4,32,100,0,16,4096,0,856.3972222222
1,8,1,4,75,25,16,4096,0,104.2991666667
1,10,2,16,100,0,16,4096,0,600.1983333333
1,20,4,16,25,75,16,4096,0,24.9505555556
1,10,4,32,25,75,16,4096,0,24.1845945946
1,30,1,8,10,90,16,4096,0,8.2452777778
1,8,4,32,50,50,16,4096,0,72.8713513514
1,4,4,4,90,10,16,4096,0,98.7305555556
1,20,2,16,25,75,16,4096,0,25.6072222222
1,8,2,2,50,50,16,4096,0,36.1033333333
1,30,4,32,90,10,16,4096,0,622.0866666667
1,30,1,1,100,0,16,4096,0,8.0580555556
1,20,1,2,10,90,16,4096,0,4.6644444444
1,6,4,16,100,0,16,4096,0,750.5475
1,6,2,2,100,0,16,4096,0,107.265
1,30,2,8,75,25,16,4096,0,176.2686111111
1,8,2,4,100,0,16,4096,0,267.7055555556
1,6,2,16,10,90,16,4096,0,8.3694594595
1,8,2,4,25,75,16,4096,0,23.535
1,8,1,4,100,0,16,4096,0,167.1575
1,30,4,4,25,75,16,4096,0,20.5886111111
1,30,4,8,25,75,16,4096,0,25.3505555556
1,20,4,8,75,25,16,4096,0,185.7711111111
1,10,1,1,100,0,16,4096,0,28.0480555556
1,8,1,1,50,50,16,4096,0,16.635
1,10,4,8,50,50,16,4096,0,72.3966666667
1,4,1,4,50,50,16,4096,0,41.8133333333
1,8,1,1,100,0,16,4096,0,35.8286111111
1,6,4,32,50,50,16,4096,0,76.3381081081
1,10,2,2,10,90,16,4096,0,5.1877777778
1,8,2,16,75,25,16,4096,0,233.1738888889
1,4,1,1,10,90,16,4096,0,3.3402777778
1,30,1,1,90,10,16,4096,0,20.3097222222
1,10,2,8,10,90,16,4096,0,8.4097222222
1,6,1,1,50,50,16,4096,0,15.3963888889
1,20,1,2,25,75,16,4096,0,11.6519444444
1,20,1,4,75,25,16,4096,0,72.8333333333
1,30,4,8,75,25,16,4096,0,181.0611111111
1,8,4,16,10,90,16,4096,0,8.2008333333
1,4,1,2,75,25,16,4096,0,38.9997222222
1,4,2,2,10,90,16,4096,0,4.9691666667
1,6,4,8,10,90,16,4096,0,8.5247222222
1,20,4,32,50,50,16,4096,0,77.0102777778
1,10,1,4,90,10,16,4096,0,154.4861111111
1,30,2,16,75,25,16,4096,0,206.9964864865
1,30,4,8,50,50,16,4096,0,72.6086111111
1,10,4,16,25,75,16,4096,0,26.6343243243
1,10,4,32,50,50,16,4096,0,75.5797297297
1,10,2,8,25,75,16,4096,0,25.4611111111
1,6,1,1,25,75,16,4096,0,7.3430555556
1,6,4,16,50,50,16,4096,0,76.5722222222
1,30,2,8,25,75,16,4096,0,24.8416666667
1,20,1,2,75,25,16,4096,0,38.5336111111
1,6,1,4,100,0,16,4096,0,134.3572222222
1,10,4,8,10,90,16,4096,0,9.4722222222
1,8,1,1,25,75,16,4096,0,7.7491666667
1,10,1,2,100,0,16,4096,0,82.7061111111
1,10,1,2,25,75,16,4096,0,13.8719444444
1,20,1,1,75,25,16,4096,0,19.8727777778
1,30,1,1,10,90,16,4096,0,3.0222222222
1,4,4,8,90,10,16,4096,0,166.0894444444
1,30,2,4,10,90,16,4096,0,7.1838888889
1,20,1,2,50,50,16,4096,0,22.4402777778
1,8,4,16,25,75,16,4096,0,25.4419444444
1,4,1,2,10,90,16,4096,0,5.3958333333
1,10,2,4,10,90,16,4096,0,7.8308333333
1,8,4,32,100,0,16,4096,0,994.6663888889
1,20,4,16,100,0,16,4096,0,469.5262162162
1,8,1,2,25,75,16,4096,0,13.2455555556
1,8,4,32,25,75,16,4096,0,25.3411111111
1,20,1,4,10,90,16,4096,0,7.1313888889
1,30,4,16,75,25,16,4096,0,219.0227777778
1,30,1,8,75,25,16,4096,0,145.5825
1,8,4,8,90,10,16,4096,0,383.9316666667
1,30,2,16,25,75,16,4096,0,23.8183333333
1,4,1,1,25,75,16,4096,0,7.3683333333
1,30,2,2,90,10,16,4096,0,70.1341666667
1,20,2,4,10,90,16,4096,0,7.0230555556
1,30,1,4,75,25,16,4096,0,70.7761111111
1,20,4,8,25,75,16,4096,0,25.7888888889
1,30,1,1,75,25,16,4096,0,20.6791666667
1,4,1,4,100,0,16,4096,0,122.2144444444
1,10,1,2,90,10,16,4096,0,72.3708333333
1,20,4,32,10,90,16,4096,0,8.2302777778
1,8,2,2,10,90,16,4096,0,5.1875
1,8,4,16,75,25,16,4096,0,185.2741666667
1,6,4,32,25,75,16,4096,0,26.1413888889
1,30,1,8,100,0,16,4096,0,215.6530555556
1,20,4,32,25,75,16,4096,0,24.0302702703
1,20,2,4,90,10,16,4096,0,125.0188888889
1,4,4,8,50,50,16,4096,0,59.5969444444
1,20,1,1,25,75,16,4096,0,6.5847222222
1,20,4,8,50,50,16,4096,0,74.7521621622
1,10,2,2,75,25,16,4096,0,75.0130555556
1,4,4,8,75,25,16,4096,0,114.25
1,8,4,16,50,50,16,4096,0,75.815
1,6,1,1,90,10,16,4096,0,32.9955555556
1,20,2,8,100,0,16,4096,0,259.8202777778
1,30,2,16,10,90,16,4096,0,8.3475
1,20,1,8,100,0,16,4096,0,170.5405405405
1,30,1,1,25,75,16,4096,0,6.7786111111
1,6,2,4,10,90,16,4096,0,7.7241666667
1,20,1,4,90,10,16,4096,0,95.5313888889
1,30,1,1,50,50,16,4096,0,12.8863888889
1,30,2,2,100,0,16,4096,0,83.2188888889
1,6,2,8,50,50,16,4096,0,72.2177777778
1,10,2,2,50,50,16,4096,0,37.9763888889
1,20,2,16,90,10,16,4096,0,335.4954054054
1,4,2,4,100,0,16,4096,0,142.175
1,8,1,2,50,50,16,4096,0,30.5744444444
1,8,4,8,100,0,16,4096,0,595.1322222222
1,4,4,8,100,0,16,4096,0,248.1383333333
1,30,2,16,50,50,16,4096,0,76.6227777778
1,20,1,1,10,90,16,4096,0,3.4241666667
1,4,4,32,10,90,16,4096,0,7.7294594595
1,6,4,16,25,75,16,4096,0,26.0694444444
1,20,2,2,10,90,16,4096,0,4.8605555556
1,10,2,2,90,10,16,4096,0,116.0633333333
1,8,2,4,90,10,16,4096,0,193.4525
1,10,1,4,75,25,16,4096,0,110.4738888889
1,30,4,16,90,10,16,4096,0,395.9816216216
1,8,1,4,50,50,16,4096,0,53.5475
1,8,2,8,50,50,16,4096,0,79.28
1,4,1,4,25,75,16,4096,0,18.7302702703
1,8,2,16,90,10,16,4096,0,453.0433333333
1,20,1,4,100,0,16,4096,0,103.8758333333
1,8,2,16,25,75,16,4096,0,26.9937837838
1,20,1,1,50,50,16,4096,0,13.075
1,4,1,8,90,10,16,4096,0,151.2630555556
1,10,1,1,50,50,16,4096,0,17.3197222222
1,6,1,4,25,75,16,4096,0,20.8077777778
1,30,2,2,50,50,16,4096,0,29.5288888889
1,4,2,2,90,10,16,4096,0,53.8227777778
1,30,1,4,90,10,16,4096,0,93.2911111111
1,6,4,16,10,90,16,4096,0,8.5844444444
1,4,2,8,25,75,16,4096,0,22.7752777778
1,6,2,8,25,75,16,4096,0,24.0016666667
1,8,2,8,10,90,16,4096,0,8.07
1,4,1,1,75,25,16,4096,0,22.6761111111
1,30,2,4,90,10,16,4096,0,149.9475
1,8,4,4,10,90,16,4096,0,7.7838888889
1,20,2,16,75,25,16,4096,0,204.5602702703
1,6,1,1,100,0,16,4096,0,30.9886111111
1,20,2,8,50,50,16,4096,0,69.5636111111
1,8,4,4,50,50,16,4096,0,61.9580555556
1,20,4,4,50,50,16,4096,0,51.1508333333
1,30,1,2,75,25,16,4096,0,37.8969444444
1,8,1,4,10,90,16,4096,0,7.7147222222
1,30,2,2,25,75,16,4096,0,12.8944444444
1,30,2,8,50,50,16,4096,0,72.5863888889
1,20,4,32,90,10,16,4096,0,521.5005405405
1,10,2,8,100,0,16,4096,0,431.0722222222
1,8,2,2,75,25,16,4096,0,70.7908333333
1,8,2,8,25,75,16,4096,0,25.7454054054
1,10,2,16,50,50,16,4096,0,76.8208333333
1,10,4,16,50,50,16,4096,0,77.447027027
1,4,4,4,100,0,16,4096,0,141.305
1,10,4,32,100,0,16,4096,0,1128.4533333333
1,10,4,4,50,50,16,4096,0,58.0930555556
1,4,2,16,75,25,16,4096,0,156.8919444444
1,8,1,2,75,25,16,4096,0,54.6025
1,4,2,2,100,0,16,4096,0,71.8975
1,20,2,2,50,50,16,4096,0,25.4586111111
1,30,4,32,25,75,16,4096,0,24.7836111111
1,20,2,16,10,90,16,4096,0,8.8513888889
1,30,4,16,50,50,16,4096,0,74.3608333333
1,30,4,16,25,75,16,4096,0,25.1716666667
1,10,1,1,10,90,16,4096,0,2.9586111111
1,20,2,2,100,0,16,4096,0,79.1277777778
1,6,1,4,75,25,16,4096,0,84.2827777778
1,4,1,1,100,0,16,4096,0,29.6491666667
1,10,2,16,25,75,16,4096,0,25.1444444444
1,6,2,16,25,75,16,4096,0,25.0777777778
1,10,1,1,25,75,16,4096,0,7.7158333333
1,4,4,32,50,50,16,4096,0,66.6881081081
1,10,4,16,10,90,16,4096,0,8.5844444444
1,10,4,32,10,90,16,4096,0,8.5251351351
1,6,2,4,50,50,16,4096,0,52.6858333333
1,6,2,16,50,50,16,4096,0,74.3608333333
1,10,1,8,90,10,16,4096,0,254.5241666667
1,20,4,16,75,25,16,4096,0,218.2663888889
1,30,4,8,10,90,16,4096,0,8.3388888889
1,10,4,8,90,10,16,4096,0,377.9427777778
1,30,2,4,75,25,16,4096,0,107.2441666667
1,20,4,32,75,25,16,4096,0,225.8216666667
1,30,4,16,10,90,16,4096,0,8.5097222222
1,10,4,4,75,25,16,4096,0,134.355
1,30,4,8,100,0,16,4096,0,316.2225
1,8,4,32,90,10,16,4096,0,602.717027027
1,4,4,4,75,25,16,4096,0,68.5097222222
1,30,1,8,50,50,16,4096,0,66.8335135135
1,30,4,4,50,50,16,4096,0,51.3147222222
1,8,2,2,100,0,16,4096,0,140.6841666667
1,30,2,8,100,0,16,4096,0,330.2052777778
1,20,2,2,25,75,16,4096,0,11.9425
1,20,2,4,75,25,16,4096,0,90.3997222222
1,20,1,2,100,0,16,4096,0,52.7813888889
1,8,4,4,75,25,16,4096,0,136.1513888889
1,6,1,2,75,25,16,4096,0,46.2394444444
1,8,2,2,90,10,16,4096,0,106.1986111111
1,8,1,1,90,10,16,4096,0,38.1238888889
1,4,1,8,10,90,16,4096,0,7.4663888889
1,4,2,16,50,50,16,4096,0,63.6852777778
1,8,2,4,75,25,16,4096,0,121.7
1,4,4,16,25,75,16,4096,0,23.0211111111
1,6,4,4,75,25,16,4096,0,105.8513888889
1,6,1,8,25,75,16,4096,0,26.1725
1,10,2,8,75,25,16,4096,0,190.9275
1,10,1,4,50,50,16,4096,0,53.5536111111
1,10,4,4,100,0,16,4096,0,351.0625
1,6,2,8,75,25,16,4096,0,167.2288888889
1,6,1,4,10,90,16,4096,0,7.4048648649
1,8,4,8,25,75,16,4096,0,26.2458333333
1,4,4,32,25,75,16,4096,0,22.9322222222
1,30,1,4,25,75,16,4096,0,20.2852777778
1,8,2,8,75,25,16,4096,0,189.7072222222
1,4,4,32,100,0,16,4096,0,480.3319444444
1,20,4,8,90,10,16,4096,0,297.8713888889
1,6,2,8,100,0,16,4096,0,384.155
1,20,4,4,100,0,16,4096,0,210.8761111111
1,4,2,8,90,10,16,4096,0,165.5830555556
1,30,2,4,50,50,16,4096,0,52.1419444444
1,10,1,8,100,0,16,4096,0,284.5277777778
1,4,2,4,50,50,16,4096,0,41.8541666667
1,8,4,32,10,90,16,4096,0,7.8702702703
1,8,4,16,100,0,16,4096,0,855.8661111111
1,10,1,1,90,10,16,4096,0,36.8713888889
1,10,1,8,50,50,16,4096,0,72.9927777778
1,8,1,8,50,50,16,4096,0,74.0780555556
1,20,1,8,50,50,16,4096,0,68.225
1,6,1,8,90,10,16,4096,0,198.7402777778
1,4,4,16,90,10,16,4096,0,255.6194444444
1,30,1,2,10,90,16,4096,0,4.8113888889
1,10,2,8,90,10,16,4096,0,330.6811111111
1,4,2,16,90,10,16,4096,0,247.5191666667
1,10,1,2,75,25,16,4096,0,54.3672222222
1,6,4,8,90,10,16,4096,0,295.5391666667
1,4,2,4,10,90,16,4096,0,7.1488888889
1,10,1,4,25,75,16,4096,0,21.9519444444
1,8,1,1,75,25,16,4096,0,27.7566666667
1,6,4,4,90,10,16,4096,0,163.8052777778
1,6,1,8,50,50,16,4096,0,69.3827777778
1,4,4,16,50,50,16,4096,0,66.8652777778
1,10,4,4,90,10,16,4096,0,236.5558333333
1,8,4,4,100,0,16,4096,0,334.685
1,10,1,4,100,0,16,4096,0,172.0430555556
1,6,4,8,100,0,16,4096,0,464.8044444444
1,6,2,16,90,10,16,4096,0,335.1127777778
1,10,2,16,10,90,16,4096,0,8.9677777778
1,10,2,2,25,75,16,4096,0,14.5169444444
1,8,2,4,10,90,16,4096,0,8.1527777778
1,30,2,2,10,90,16,4096,0,4.6508333333
1,4,4,32,75,25,16,4096,0,178.7672222222
1,6,1,8,75,25,16,4096,0,142.9477777778
1,4,4,4,50,50,16,4096,0,39.8644444444
1,8,4,4,90,10,16,4096,0,230.3961111111
1,30,4,32,50,50,16,4096,0,72.5037837838
1,6,1,1,75,25,16,4096,0,25.7005555556
1,4,4,16,75,25,16,4096,0,163.4972222222
1,4,1,8,75,25,16,4096,0,79.4091891892
1,30,4,16,100,0,16,4096,0,487.1605405405
1,10,1,1,75,25,16,4096,0,28.0108333333
1,10,2,16,90,10,16,4096,0,466.2911111111
1,8,1,4,90,10,16,4096,0,148.1025
1,4,2,16,10,90,16,4096,0,7.9875
1,8,4,8,50,50,16,4096,0,78.3163888889
1,20,2,4,100,0,16,4096,0,157.5255555556
1,8,1,8,75,25,16,4096,0,166.8005555556
1,4,2,2,25,75,16,4096,0,11.6536111111
1,6,4,8,75,25,16,4096,0,184.3711111111
1,20,4,4,10,90,16,4096,0,6.8805555556
1,30,2,16,90,10,16,4096,0,420.8032432432
1,20,1,8,10,90,16,4096,0,8.4491666667
1,30,2,4,100,0,16,4096,0,202.6361111111
1,8,2,8,90,10,16,4096,0,312.2997222222
1,20,1,8,25,75,16,4096,0,24.5867567568
1,4,2,16,25,75,16,4096,0,22.6519444444
1,30,4,4,75,25,16,4096,0,108.6861111111
1,10,4,16,75,25,16,4096,0,228.3988888889
1,4,2,16,100,0,16,4096,0,358.5944444444
1,20,1,1,90,10,16,4096,0,22.5805555556
1,30,4,4,100,0,16,4096,0,218.1941666667
1,6,4,8,50,50,16,4096,0,73.1611111111
1,8,1,8,100,0,16,4096,0,288.9013888889
1,10,1,2,10,90,16,4096,0,5.3819444444
1,30,1,4,100,0,16,4096,0,103.0055555556
1,6,4,4,50,50,16,4096,0,55.1511111111
1,6,2,2,90,10,16,4096,0,79.0438888889
1,4,4,16,100,0,16,4096,0,372.7111111111
1,6,1,4,50,50,16,4096,0,48.2852777778
1,6,1,8,100,0,16,4096,0,250.9219444444
1,4,1,8,25,75,16,4096,0,22.1652777778
1,10,2,4,100,0,16,4096,0,275.4175
1,6,4,4,25,75,16,4096,0,21.0316666667
1,4,2,8,100,0,16,4096,0,246.915
1,30,2,4,25,75,16,4096,0,20.7425
1,20,4,8,100,0,16,4096,0,354.5764864865
1,20,4,16,50,50,16,4096,0,75.4658333333
1,4,1,4,10,90,16,4096,0,7.7069444444
1,30,2,8,90,10,16,4096,0,267.7319444444
1,10,2,2,100,0,16,4096,0,149.5166666667
1,30,2,16,100,0,16,4096,0,493.9444444444
