$mon,$osd,$driver,$worker,$read,$write,$container,$object,$size,$<op-write
1,20,1,4,25,75,16,4096,0,57.5425
1,8,2,4,0,100,16,4096,0,72.26
1,10,4,8,75,25,16,4096,0,67.1497222222
1,6,4,32,90,10,16,4096,0,69.7877777778
1,6,1,2,50,50,16,4096,0,27.2936111111
1,10,2,4,75,25,16,4096,0,42.9163888889
1,4,2,8,10,90,16,4096,0,68.2627777778
1,4,2,4,25,75,16,4096,0,59.9477777778
1,6,2,4,25,75,16,4096,0,64.3172222222
1,20,1,2,90,10,16,4096,0,5.3633333333
1,6,2,2,10,90,16,4096,0,46.97
1,4,4,4,25,75,16,4096,0,57.5805555556
1,4,1,2,50,50,16,4096,0,24.4669444444
1,8,4,32,75,25,16,4096,0,73.7388888889
1,20,1,8,75,25,16,4096,0,43.8037837838
1,10,2,2,0,100,16,4096,0,48.0611111111
1,10,4,8,100,0,16,4096,0,0
1,6,1,8,10,90,16,4096,0,77.4775
1,10,2,16,75,25,16,4096,0,75.9844444444
1,4,4,16,10,90,16,4096,0,69.0891891892
1,20,2,8,10,90,16,4096,0,76.6902777778
1,8,1,2,100,0,16,4096,0,0
1,4,1,4,90,10,16,4096,0,10.8027777778
1,20,4,32,100,0,16,4096,0,0
1,20,2,2,75,25,16,4096,0,16.0963888889
1,6,1,2,90,10,16,4096,0,6.9430555556
1,10,2,4,25,75,16,4096,0,67.4052777778
1,10,2,8,50,50,16,4096,0,76.27
1,6,2,16,100,0,16,4096,0,0
1,10,2,4,50,50,16,4096,0,61.1261111111
1,4,2,2,75,25,16,4096,0,13.775
1,4,2,2,0,100,16,4096,0,52.1947222222
1,10,4,4,0,100,16,4096,0,68.1516666667
1,6,4,8,25,75,16,4096,0,78.2436111111
1,4,2,4,90,10,16,4096,0,10.9661111111
1,10,1,8,75,25,16,4096,0,57.2191666667
1,6,2,4,75,25,16,4096,0,33.9641666667
1,4,1,2,25,75,16,4096,0,36.8063888889
1,8,2,16,50,50,16,4096,0,77.1311111111
1,4,1,1,90,10,16,4096,0,3.4711111111
1,6,4,32,10,90,16,4096,0,77.1483333333
1,8,2,16,100,0,16,4096,0,0
1,30,1,2,50,50,16,4096,0,23.13
1,8,2,2,0,100,16,4096,0,50.5436111111
1,4,1,8,50,50,16,4096,0,53.0963888889
1,30,2,8,10,90,16,4096,0,77.3683333333
1,20,4,4,90,10,16,4096,0,16.9547222222
1,20,1,8,0,100,16,4096,0,73.7127027027
1,8,4,16,90,10,16,4096,0,58.6236111111
1,30,1,2,25,75,16,4096,0,33.6413888889
1,30,4,4,10,90,16,4096,0,61.7908333333
1,10,4,32,75,25,16,4096,0,74.7178378378
1,6,4,4,100,0,16,4096,0,0
1,8,1,4,25,75,16,4096,0,65.8344444444
1,4,4,8,25,75,16,4096,0,68.5477777778
1,20,2,8,25,75,16,4096,0,75.5072222222
1,8,1,8,25,75,16,4096,0,76.8108333333
1,8,1,8,10,90,16,4096,0,77.9780555556
1,20,4,16,10,90,16,4096,0,76.3813513514
1,20,2,8,90,10,16,4096,0,24.6359459459
1,6,1,2,25,75,16,4096,0,38.7566666667
1,8,4,4,25,75,16,4096,0,69.3708333333
1,6,2,4,90,10,16,4096,0,17.0861111111
1,30,1,8,90,10,16,4096,0,21.6986111111
1,6,1,2,100,0,16,4096,0,0
1,8,1,1,10,90,16,4096,0,27.1016666667
1,30,1,4,50,50,16,4096,0,43.9136111111
1,10,1,8,25,75,16,4096,0,77.7338888889
1,10,1,2,0,100,16,4096,0,48.3319444444
1,4,4,4,10,90,16,4096,0,65.4158333333
1,6,2,16,75,25,16,4096,0,67.1458333333
1,6,1,4,90,10,16,4096,0,13.4430555556
1,8,2,16,10,90,16,4096,0,77.632972973
1,20,2,4,25,75,16,4096,0,60.2455555556
1,8,4,8,10,90,16,4096,0,80.0561111111
1,6,2,16,0,100,16,4096,0,76.2754054054
1,4,1,4,75,25,16,4096,0,23.5777777778
1,30,1,4,10,90,16,4096,0,65.5102777778
1,10,1,8,0,100,16,4096,0,74.4822222222
1,8,2,8,100,0,16,4096,0,0
1,20,1,4,50,50,16,4096,0,41.3797297297
1,6,4,16,0,100,16,4096,0,79.8441666667
1,4,2,8,50,50,16,4096,0,58.4110810811
1,20,4,16,90,10,16,4096,0,43.4878378378
1,20,4,4,75,25,16,4096,0,34.3083333333
1,10,1,8,10,90,16,4096,0,76.2758333333
1,6,2,2,75,25,16,4096,0,18.2172222222
1,6,4,32,100,0,16,4096,0,0
1,20,2,8,75,25,16,4096,0,52.4122222222
1,30,2,8,0,100,16,4096,0,75.9327777778
1,10,4,32,90,10,16,4096,0,71.6205555556
1,10,1,1,0,100,16,4096,0,29.8408333333
1,30,2,2,0,100,16,4096,0,46.63
1,8,1,2,90,10,16,4096,0,8.06
1,20,2,4,50,50,16,4096,0,48.0258333333
1,4,1,8,100,0,16,4096,0,0
1,30,4,32,100,0,16,4096,0,0
1,8,1,4,75,25,16,4096,0,34.7277777778
1,10,2,16,100,0,16,4096,0,0
1,20,4,16,25,75,16,4096,0,75.9844444444
1,10,4,32,25,75,16,4096,0,73.7794594595
1,8,4,4,0,100,16,4096,0,72.2455555556
1,30,1,8,10,90,16,4096,0,74.6930555556
1,8,4,32,50,50,16,4096,0,73.9240540541
1,20,2,2,0,100,16,4096,0,46.9680555556
1,4,4,4,90,10,16,4096,0,11.2122222222
1,20,2,16,25,75,16,4096,0,75.6419444444
1,8,2,2,50,50,16,4096,0,35.0980555556
1,30,4,32,90,10,16,4096,0,69.4580555556
1,30,1,1,100,0,16,4096,0,0
1,20,1,2,10,90,16,4096,0,41.8372222222
1,6,4,16,100,0,16,4096,0,0
1,6,2,2,100,0,16,4096,0,0
1,30,2,8,75,25,16,4096,0,58.0380555556
1,8,2,4,100,0,16,4096,0,0
1,30,4,16,0,100,16,4096,0,77.7308333333
1,6,2,16,10,90,16,4096,0,75.4002702703
1,8,2,4,25,75,16,4096,0,68.3444444444
1,8,1,4,100,0,16,4096,0,0
1,30,4,4,25,75,16,4096,0,61.1197222222
1,30,4,8,25,75,16,4096,0,75.4030555556
1,20,4,8,75,25,16,4096,0,61.0825
1,10,1,1,100,0,16,4096,0,0
1,8,1,1,50,50,16,4096,0,17.2
1,10,4,8,50,50,16,4096,0,73.1436111111
1,4,1,4,50,50,16,4096,0,41.8152777778
1,4,1,4,0,100,16,4096,0,69.0713888889
1,8,1,1,100,0,16,4096,0,0
1,6,4,32,50,50,16,4096,0,76.9183783784
1,10,2,2,10,90,16,4096,0,47.0133333333
1,8,2,16,75,25,16,4096,0,76.6905555556
1,8,1,8,0,100,16,4096,0,77.1488888889
1,4,1,1,10,90,16,4096,0,27.8275
1,30,1,1,90,10,16,4096,0,2.2036111111
1,10,2,8,10,90,16,4096,0,77.9525
1,4,2,8,0,100,16,4096,0,70.0416666667
1,6,1,1,50,50,16,4096,0,15.4977777778
1,10,2,16,0,100,16,4096,0,77.6472222222
1,20,1,2,25,75,16,4096,0,35.0616666667
1,20,1,4,75,25,16,4096,0,24.2777777778
1,8,2,8,0,100,16,4096,0,77.8563888889
1,20,1,4,0,100,16,4096,0,68.2416666667
1,30,4,8,75,25,16,4096,0,59.9566666667
1,8,4,16,10,90,16,4096,0,77.2302777778
1,4,1,2,75,25,16,4096,0,13.0388888889
1,4,2,2,10,90,16,4096,0,45.4458333333
1,6,4,8,10,90,16,4096,0,77.2388888889
1,20,4,32,50,50,16,4096,0,76.4394444444
1,10,1,4,90,10,16,4096,0,17.1219444444
1,30,2,16,75,25,16,4096,0,69.3872972973
1,30,4,8,50,50,16,4096,0,71.2944444444
1,20,4,8,0,100,16,4096,0,79.7491666667
1,10,4,16,25,75,16,4096,0,77.7848648649
1,4,4,4,0,100,16,4096,0,66.65
1,10,4,32,50,50,16,4096,0,76.8086486486
1,10,2,8,25,75,16,4096,0,75.6336111111
1,6,1,1,25,75,16,4096,0,22.0344444444
1,6,4,16,50,50,16,4096,0,75.9802777778
1,30,2,8,25,75,16,4096,0,74.9172222222
1,20,1,2,75,25,16,4096,0,12.4338888889
1,6,1,4,100,0,16,4096,0,0
1,10,4,8,10,90,16,4096,0,79.2297222222
1,8,1,1,25,75,16,4096,0,23.2286111111
1,10,1,2,100,0,16,4096,0,0
1,10,1,2,25,75,16,4096,0,41.6525
1,20,1,1,75,25,16,4096,0,6.8216666667
1,30,1,1,10,90,16,4096,0,24.4983333333
1,4,4,8,90,10,16,4096,0,18.0747222222
1,30,2,4,10,90,16,4096,0,64.3166666667
1,20,1,2,50,50,16,4096,0,23.3855555556
1,8,4,16,25,75,16,4096,0,78.3775
1,4,1,2,10,90,16,4096,0,45.3436111111
1,10,2,4,10,90,16,4096,0,70.3313888889
1,20,4,4,0,100,16,4096,0,65.8052777778
1,8,4,32,100,0,16,4096,0,0
1,20,4,16,100,0,16,4096,0,0
1,8,1,2,0,100,16,4096,0,49.7505555556
1,8,1,2,25,75,16,4096,0,40.5422222222
1,8,4,32,25,75,16,4096,0,78.1327777778
1,20,1,4,10,90,16,4096,0,63.6569444444
1,30,4,16,75,25,16,4096,0,73.3611111111
1,10,4,8,0,100,16,4096,0,76.1878378378
1,30,1,8,75,25,16,4096,0,49.1475
1,8,4,8,90,10,16,4096,0,42.1138888889
1,30,2,16,25,75,16,4096,0,71.0725
1,4,1,1,25,75,16,4096,0,21.8261111111
1,30,2,2,90,10,16,4096,0,7.9272222222
1,4,1,1,0,100,16,4096,0,34.1052777778
1,20,2,4,10,90,16,4096,0,64.2883333333
1,30,1,4,75,25,16,4096,0,24.075
1,20,4,8,25,75,16,4096,0,75.9461111111
1,30,1,1,75,25,16,4096,0,6.9627777778
1,4,1,4,100,0,16,4096,0,0
1,10,1,2,90,10,16,4096,0,7.9088888889
1,20,4,32,10,90,16,4096,0,75.6277777778
1,8,2,2,10,90,16,4096,0,47.6213888889
1,8,4,16,75,25,16,4096,0,61.9247222222
1,6,4,32,25,75,16,4096,0,78.2480555556
1,30,1,8,100,0,16,4096,0,0
1,20,4,32,25,75,16,4096,0,74.6627027027
1,20,2,4,90,10,16,4096,0,13.5558333333
1,4,4,8,50,50,16,4096,0,59.4247222222
1,20,1,1,25,75,16,4096,0,19.6563888889
1,20,4,8,50,50,16,4096,0,72.7864864865
1,30,2,16,0,100,16,4096,0,75.3743243243
1,10,2,2,75,25,16,4096,0,25.625
1,4,4,8,75,25,16,4096,0,38.9147222222
1,8,4,16,50,50,16,4096,0,75.6427777778
1,6,1,1,90,10,16,4096,0,3.6136111111
1,20,2,8,100,0,16,4096,0,0
1,20,2,4,0,100,16,4096,0,67.4677777778
1,10,4,16,0,100,16,4096,0,78.5341666667
1,30,2,16,10,90,16,4096,0,75.4911111111
1,20,1,8,100,0,16,4096,0,0
1,30,1,1,25,75,16,4096,0,19.6622222222
1,6,2,4,10,90,16,4096,0,70.2738888889
1,20,1,4,90,10,16,4096,0,10.3311111111
1,30,1,1,50,50,16,4096,0,13.3608333333
1,30,2,2,100,0,16,4096,0,0
1,6,2,8,50,50,16,4096,0,71.8872222222
1,10,2,2,50,50,16,4096,0,37.0633333333
1,20,2,16,90,10,16,4096,0,36.1940540541
1,20,1,1,0,100,16,4096,0,29.0419444444
1,4,2,4,100,0,16,4096,0,0
1,8,1,2,50,50,16,4096,0,30.9263888889
1,8,4,8,100,0,16,4096,0,0
1,4,4,8,100,0,16,4096,0,0
1,6,1,2,0,100,16,4096,0,49.1013888889
1,30,2,16,50,50,16,4096,0,74.4813888889
1,20,1,1,10,90,16,4096,0,24.94
1,4,4,32,10,90,16,4096,0,67.6172972973
1,6,4,16,25,75,16,4096,0,78.5127777778
1,20,2,2,10,90,16,4096,0,41.8397222222
1,10,2,2,90,10,16,4096,0,12.6330555556
1,8,2,4,90,10,16,4096,0,21.7383333333
1,10,1,4,75,25,16,4096,0,36.3036111111
1,30,4,16,90,10,16,4096,0,43.5081081081
1,8,1,4,50,50,16,4096,0,52.2672222222
1,8,2,8,50,50,16,4096,0,77.1302777778
1,4,1,4,25,75,16,4096,0,57.2475675676
1,8,2,16,90,10,16,4096,0,50.5102777778
1,20,1,4,100,0,16,4096,0,0
1,8,2,16,25,75,16,4096,0,78.107027027
1,20,1,1,50,50,16,4096,0,12.6458333333
1,20,4,32,0,100,16,4096,0,77.0797222222
1,30,4,8,0,100,16,4096,0,76.0330555556
1,4,1,8,90,10,16,4096,0,16.3822222222
1,20,2,8,0,100,16,4096,0,72.7654054054
1,10,1,1,50,50,16,4096,0,17.1011111111
1,6,1,4,25,75,16,4096,0,63.7547222222
1,30,2,2,50,50,16,4096,0,29.1227777778
1,4,2,2,90,10,16,4096,0,5.7791666667
1,30,1,4,90,10,16,4096,0,10.6816666667
1,6,4,16,10,90,16,4096,0,76.9908333333
1,4,2,8,25,75,16,4096,0,68.5158333333
1,6,2,8,25,75,16,4096,0,72.8272222222
1,8,2,8,10,90,16,4096,0,76.3008108108
1,10,2,4,0,100,16,4096,0,72.6394444444
1,4,1,1,75,25,16,4096,0,7.6561111111
1,8,4,32,0,100,16,4096,0,76.9635135135
1,30,2,4,90,10,16,4096,0,16.3594444444
1,4,4,16,0,100,16,4096,0,69.0140540541
1,8,4,4,10,90,16,4096,0,72.2669444444
1,20,2,16,75,25,16,4096,0,67.7778378378
1,20,1,2,0,100,16,4096,0,47.4216666667
1,6,1,8,0,100,16,4096,0,78.3113888889
1,6,1,1,100,0,16,4096,0,0
1,20,2,8,50,50,16,4096,0,69.7880555556
1,8,4,4,50,50,16,4096,0,61.76
1,20,4,4,50,50,16,4096,0,50.2863888889
1,30,1,2,0,100,16,4096,0,48.5927777778
1,30,1,2,75,25,16,4096,0,12.5797222222
1,8,1,4,10,90,16,4096,0,69.8769444444
1,30,2,2,25,75,16,4096,0,38.9230555556
1,30,2,8,50,50,16,4096,0,71.6822222222
1,20,4,32,90,10,16,4096,0,58.8202702703
1,4,2,4,0,100,16,4096,0,68.6127777778
1,10,2,8,100,0,16,4096,0,0
1,8,2,2,75,25,16,4096,0,23.3794444444
1,8,2,8,25,75,16,4096,0,77.0251351351
1,10,2,16,50,50,16,4096,0,75.8566666667
1,10,4,16,50,50,16,4096,0,77.9978378378
1,10,1,4,0,100,16,4096,0,71.6108333333
1,4,4,4,100,0,16,4096,0,0
1,8,1,4,0,100,16,4096,0,71.1835135135
1,10,4,32,100,0,16,4096,0,0
1,10,4,4,50,50,16,4096,0,58.6494444444
1,4,2,16,75,25,16,4096,0,52.2352777778
1,6,4,4,0,100,16,4096,0,70.4119444444
1,8,1,2,75,25,16,4096,0,17.3605555556
1,4,2,2,100,0,16,4096,0,0
1,20,2,2,50,50,16,4096,0,26.1022222222
1,30,4,32,25,75,16,4096,0,74.5497222222
1,20,2,16,10,90,16,4096,0,77.9927777778
1,30,4,16,50,50,16,4096,0,74.8719444444
1,30,4,16,25,75,16,4096,0,75.5852777778
1,10,1,1,10,90,16,4096,0,27.0133333333
1,20,2,2,100,0,16,4096,0,0
1,8,4,16,0,100,16,4096,0,79.3447222222
1,6,1,4,75,25,16,4096,0,27.9108333333
1,4,1,1,100,0,16,4096,0,0
1,10,2,16,25,75,16,4096,0,77.2125
1,6,2,16,25,75,16,4096,0,77.4066666667
1,10,1,1,25,75,16,4096,0,23.4761111111
1,4,4,32,50,50,16,4096,0,65.7864864865
1,10,4,16,10,90,16,4096,0,79.0894444444
1,10,4,32,10,90,16,4096,0,75.7551351351
1,6,2,4,50,50,16,4096,0,53.9505555556
1,6,2,16,50,50,16,4096,0,73.5330555556
1,10,1,8,90,10,16,4096,0,27.5766666667
1,20,4,16,75,25,16,4096,0,73.5294444444
1,30,4,8,10,90,16,4096,0,75.4372222222
1,10,4,8,90,10,16,4096,0,41.7569444444
1,30,2,4,75,25,16,4096,0,34.8661111111
1,20,4,32,75,25,16,4096,0,75.0269444444
1,30,4,16,10,90,16,4096,0,75.7136111111
1,20,4,16,0,100,16,4096,0,77.16
1,10,4,4,75,25,16,4096,0,44.165
1,30,4,8,100,0,16,4096,0,0
1,8,4,32,90,10,16,4096,0,66.7578378378
1,4,4,4,75,25,16,4096,0,23.1355555556
1,30,1,8,50,50,16,4096,0,67.9343243243
1,30,4,4,50,50,16,4096,0,51.1158333333
1,8,2,2,100,0,16,4096,0,0
1,30,2,8,100,0,16,4096,0,0
1,6,2,8,0,100,16,4096,0,78.4561111111
1,20,2,2,25,75,16,4096,0,36.0155555556
1,20,2,4,75,25,16,4096,0,30.8433333333
1,20,1,2,100,0,16,4096,0,0
1,4,2,16,0,100,16,4096,0,69.6202777778
1,30,4,32,0,100,16,4096,0,72.6272972973
1,8,4,4,75,25,16,4096,0,44.4005555556
1,6,1,2,75,25,16,4096,0,15
1,8,2,2,90,10,16,4096,0,11.6052777778
1,8,1,1,90,10,16,4096,0,5.0047222222
1,4,1,8,10,90,16,4096,0,68.6569444444
1,4,2,16,50,50,16,4096,0,64.7955555556
1,8,2,4,75,25,16,4096,0,39.6430555556
1,4,4,16,25,75,16,4096,0,69.9572222222
1,6,4,4,75,25,16,4096,0,35.6566666667
1,6,1,8,25,75,16,4096,0,77.7686111111
1,10,2,8,75,25,16,4096,0,63.6438888889
1,10,1,4,50,50,16,4096,0,55.1647222222
1,10,4,4,100,0,16,4096,0,0
1,6,2,8,75,25,16,4096,0,55.1933333333
1,6,1,4,10,90,16,4096,0,66.3459459459
1,8,4,8,25,75,16,4096,0,77.5838888889
1,4,4,32,25,75,16,4096,0,67.6730555556
1,30,1,4,25,75,16,4096,0,59.7541666667
1,8,2,8,75,25,16,4096,0,63.9525
1,4,4,32,100,0,16,4096,0,0
1,20,4,8,90,10,16,4096,0,32.5147222222
1,6,2,8,100,0,16,4096,0,0
1,20,4,4,100,0,16,4096,0,0
1,30,2,4,0,100,16,4096,0,65.8022222222
1,4,2,8,90,10,16,4096,0,17.8083333333
1,30,2,4,50,50,16,4096,0,52.4311111111
1,10,1,8,100,0,16,4096,0,0
1,4,2,4,50,50,16,4096,0,43.7719444444
1,8,4,32,10,90,16,4096,0,75.7010810811
1,8,4,16,100,0,16,4096,0,0
1,30,1,8,0,100,16,4096,0,76.0513888889
1,10,1,1,90,10,16,4096,0,4.0252777778
1,10,1,8,50,50,16,4096,0,74.815
1,6,4,8,0,100,16,4096,0,78.1958333333
1,8,1,8,50,50,16,4096,0,73.6277777778
1,20,1,8,50,50,16,4096,0,67.1738888889
1,6,1,8,90,10,16,4096,0,21.6983333333
1,4,4,16,90,10,16,4096,0,28.2155555556
1,30,1,2,10,90,16,4096,0,42.3125
1,10,2,8,90,10,16,4096,0,37.4069444444
1,4,2,16,90,10,16,4096,0,27.5002777778
1,10,1,2,75,25,16,4096,0,17.9886111111
1,6,4,8,90,10,16,4096,0,33.3791666667
1,4,2,4,10,90,16,4096,0,66.0436111111
1,10,1,4,25,75,16,4096,0,66.9163888889
1,8,1,1,75,25,16,4096,0,9.6066666667
1,6,4,4,90,10,16,4096,0,17.5055555556
1,4,1,8,0,100,16,4096,0,69.4527777778
1,6,1,8,50,50,16,4096,0,71.0625
1,4,4,16,50,50,16,4096,0,66.3783333333
1,10,4,4,90,10,16,4096,0,25.8438888889
1,8,4,4,100,0,16,4096,0,0
1,10,1,4,100,0,16,4096,0,0
1,4,1,2,0,100,16,4096,0,51.5191666667
1,6,4,8,100,0,16,4096,0,0
1,6,2,16,90,10,16,4096,0,36.96
1,10,2,16,10,90,16,4096,0,79.17
1,10,2,2,25,75,16,4096,0,44.0377777778
1,8,2,4,10,90,16,4096,0,71.4872222222
1,30,2,2,10,90,16,4096,0,43.3755555556
1,4,4,32,75,25,16,4096,0,59.6216666667
1,6,1,8,75,25,16,4096,0,47.1838888889
1,4,4,4,50,50,16,4096,0,41.7080555556
1,8,4,4,90,10,16,4096,0,25.5411111111
1,30,4,32,50,50,16,4096,0,73.447027027
1,6,1,1,75,25,16,4096,0,8.1502777778
1,4,4,16,75,25,16,4096,0,54.0822222222
1,4,1,8,75,25,16,4096,0,26.1113513514
1,30,4,16,100,0,16,4096,0,0
1,10,1,1,75,25,16,4096,0,9.2061111111
1,6,1,1,0,100,16,4096,0,30.5916666667
1,10,2,16,90,10,16,4096,0,52.3630555556
1,8,1,4,90,10,16,4096,0,16.3136111111
1,4,2,16,10,90,16,4096,0,69.7605555556
1,6,2,4,0,100,16,4096,0,70.4075
1,8,4,8,50,50,16,4096,0,76.7938888889
1,20,2,4,100,0,16,4096,0,0
1,6,4,32,0,100,16,4096,0,77.0656756757
1,8,1,8,75,25,16,4096,0,55.39
1,4,2,2,25,75,16,4096,0,35.6313888889
1,6,4,8,75,25,16,4096,0,61.7472222222
1,20,4,4,10,90,16,4096,0,63.065
1,30,2,16,90,10,16,4096,0,46.7232432432
1,20,1,8,10,90,16,4096,0,75.7233333333
1,30,2,4,100,0,16,4096,0,0
1,8,2,8,90,10,16,4096,0,34.4919444444
1,30,4,4,0,100,16,4096,0,65.0097222222
1,20,1,8,25,75,16,4096,0,73.0621621622
1,4,2,16,25,75,16,4096,0,69.4044444444
1,30,4,4,75,25,16,4096,0,35.4233333333
1,30,1,1,0,100,16,4096,0,29.2211111111
1,10,4,16,75,25,16,4096,0,76.5269444444
1,4,2,16,100,0,16,4096,0,0
1,20,1,1,90,10,16,4096,0,2.8202777778
1,30,4,4,100,0,16,4096,0,0
1,6,4,8,50,50,16,4096,0,74.0972222222
1,8,1,8,100,0,16,4096,0,0
1,10,1,2,10,90,16,4096,0,46.6144444444
1,30,1,4,100,0,16,4096,0,0
1,6,2,2,0,100,16,4096,0,51.7813888889
1,6,4,4,50,50,16,4096,0,54.5611111111
1,6,2,2,90,10,16,4096,0,9.3877777778
1,4,4,16,100,0,16,4096,0,0
1,6,1,4,50,50,16,4096,0,48.5683333333
1,6,1,8,100,0,16,4096,0,0
1,4,1,8,25,75,16,4096,0,66.9025
1,10,2,4,100,0,16,4096,0,0
1,6,4,4,25,75,16,4096,0,63.5747222222
1,4,2,8,100,0,16,4096,0,0
1,30,2,4,25,75,16,4096,0,61.1219444444
1,20,4,8,100,0,16,4096,0,0
1,20,4,16,50,50,16,4096,0,75.9502777778
1,4,1,4,10,90,16,4096,0,66.0522222222
1,8,1,1,0,100,16,4096,0,29.97
1,30,2,8,90,10,16,4096,0,30.1125
1,10,2,2,100,0,16,4096,0,0
1,30,2,16,100,0,16,4096,0,0
