,$mon,$osd,$driver,$worker,$read,$write,$container,$object,$size,$<op-write
122,0.0,1.0,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.03943
123,0.0,0.23077,0.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.02323
124,0.0,0.23077,0.0,0.03226,0.0,1.0,0.0,0.0,0.0,0.0
125,0.0,0.0,1.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.00648
126,0.0,0.07692,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.17791
127,0.0,0.07692,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.10445
128,0.0,0.15385,0.33333,0.48387,0.1,0.9,0.0,0.0,0.0,0.00772
129,0.0,0.61538,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.01755
130,0.0,0.15385,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.00763
131,0.0,0.07692,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.0626
133,0.0,1.0,0.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.00674
134,0.0,0.23077,0.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
135,0.0,0.15385,0.33333,0.22581,1.0,0.0,0.0,0.0,0.0,0.39067
136,0.0,0.61538,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.03707
137,0.0,0.07692,1.0,0.48387,0.0,1.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.33333,0.22581,0.5,0.5,0.0,0.0,0.0,0.05208
139,0.0,0.61538,1.0,0.48387,0.9,0.1,0.0,0.0,0.0,0.34694
140,0.0,0.61538,1.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.09118
141,0.0,0.23077,0.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.00778
142,0.0,0.07692,0.33333,0.03226,0.75,0.25,0.0,0.0,0.0,0.04879
143,0.0,0.07692,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.91041
144,0.0,0.61538,0.33333,0.22581,0.75,0.25,0.0,0.0,0.0,0.14267
145,0.0,1.0,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
146,0.0,0.23077,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.56598
147,0.0,0.23077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
148,0.0,1.0,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.0
149,0.0,0.15385,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.06396
150,0.0,0.61538,0.33333,0.09677,0.5,0.5,0.0,0.0,0.0,0.04229
151,0.0,0.0,0.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.18652
152,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75891
153,0.0,0.15385,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.09243
154,0.0,0.23077,0.33333,0.48387,1.0,0.0,0.0,0.0,0.0,0.53188
155,0.0,0.61538,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.02211
156,0.0,0.23077,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.02143
157,0.0,0.15385,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.0
158,0.0,1.0,0.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.00731
159,0.0,0.15385,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.06458
160,0.0,0.61538,0.33333,0.03226,0.0,1.0,0.0,0.0,0.0,0.0
161,0.0,0.0,1.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.08749
162,0.0,0.61538,0.33333,0.48387,0.25,0.75,0.0,0.0,0.0,0.02269
163,0.0,0.15385,0.33333,0.03226,0.5,0.5,0.0,0.0,0.0,0.03199
164,0.0,1.0,1.0,1.0,0.9,0.1,0.0,0.0,0.0,0.55127
165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00714
166,0.0,0.61538,0.0,0.03226,0.1,0.9,0.0,0.0,0.0,0.00413
167,0.0,0.07692,1.0,0.48387,1.0,0.0,0.0,0.0,0.0,0.66511
168,0.0,0.07692,0.33333,0.03226,1.0,0.0,0.0,0.0,0.0,0.09505
169,0.0,1.0,0.33333,0.22581,0.75,0.25,0.0,0.0,0.0,0.1562
170,0.0,0.15385,0.33333,0.09677,1.0,0.0,0.0,0.0,0.0,0.23723
171,0.0,1.0,1.0,0.48387,0.0,1.0,0.0,0.0,0.0,0.0
172,0.0,0.07692,0.33333,0.48387,0.1,0.9,0.0,0.0,0.0,0.00742
173,0.0,0.15385,0.33333,0.09677,0.25,0.75,0.0,0.0,0.0,0.02086
174,0.0,0.15385,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.14813
175,0.0,1.0,1.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.01824
176,0.0,1.0,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.02246
177,0.0,0.61538,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.16462
178,0.0,0.23077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02486
179,0.0,0.15385,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.01474
180,0.0,0.23077,1.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.06416
181,0.0,0.0,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.03705
182,0.0,0.0,0.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.0
183,0.0,0.15385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03175
184,0.0,0.07692,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.06765
185,0.0,0.23077,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.0046
186,0.0,0.15385,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.20663
187,0.0,0.15385,0.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.00296
189,0.0,1.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.018
190,0.0,0.23077,0.33333,0.22581,0.1,0.9,0.0,0.0,0.0,0.00745
191,0.0,0.0,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
192,0.0,0.07692,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.01364
193,0.0,0.23077,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.0
194,0.0,0.61538,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.01033
195,0.0,0.61538,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.06454
196,0.0,0.15385,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
197,0.0,0.61538,0.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.0
198,0.0,1.0,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.16045
199,0.0,0.15385,1.0,0.48387,0.1,0.9,0.0,0.0,0.0,0.00727
200,0.0,0.0,0.0,0.03226,0.75,0.25,0.0,0.0,0.0,0.03456
201,0.0,0.0,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.0044
202,0.0,0.07692,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.00755
203,0.0,0.61538,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.06824
204,0.0,0.23077,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.1369
205,0.0,1.0,0.33333,0.48387,0.75,0.25,0.0,0.0,0.0,0.18343
206,0.0,1.0,1.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.06434
207,0.0,0.61538,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
208,0.0,0.23077,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.0236
209,0.0,0.0,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.0
210,0.0,0.23077,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.06698
211,0.0,0.23077,0.33333,0.22581,0.25,0.75,0.0,0.0,0.0,0.02256
212,0.0,0.07692,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.00651
213,0.0,0.07692,1.0,0.48387,0.5,0.5,0.0,0.0,0.0,0.06786
214,0.0,1.0,0.33333,0.22581,0.25,0.75,0.0,0.0,0.0,0.02201
215,0.0,0.61538,0.0,0.03226,0.75,0.25,0.0,0.0,0.0,0.03415
216,0.0,0.07692,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.11906
217,0.0,0.23077,1.0,0.22581,0.1,0.9,0.0,0.0,0.0,0.00839
218,0.0,0.15385,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.00687
219,0.0,0.23077,0.0,0.03226,1.0,0.0,0.0,0.0,0.0,0.07329
220,0.0,0.23077,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.01229
221,0.0,0.61538,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.01761
222,0.0,1.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.00268
223,0.0,0.0,1.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.14718
224,0.0,1.0,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.00637
225,0.0,0.61538,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.01989
226,0.0,0.15385,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.02255
227,0.0,0.0,0.0,0.03226,0.1,0.9,0.0,0.0,0.0,0.00478
228,0.0,0.23077,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.00694
229,0.0,0.61538,1.0,0.09677,0.0,1.0,0.0,0.0,0.0,0.0
230,0.0,0.15385,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88144
231,0.0,0.61538,1.0,0.48387,1.0,0.0,0.0,0.0,0.0,0.41608
232,0.0,0.15385,0.0,0.03226,0.0,1.0,0.0,0.0,0.0,0.0
233,0.0,0.15385,0.0,0.03226,0.25,0.75,0.0,0.0,0.0,0.01174
234,0.0,0.15385,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.02246
235,0.0,0.61538,0.0,0.09677,0.1,0.9,0.0,0.0,0.0,0.00632
236,0.0,1.0,1.0,0.48387,0.75,0.25,0.0,0.0,0.0,0.19409
237,0.0,0.23077,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
238,0.0,1.0,0.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.12901
239,0.0,0.15385,1.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.34023
240,0.0,1.0,0.33333,0.48387,0.25,0.75,0.0,0.0,0.0,0.02111
241,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.00653
242,0.0,1.0,0.33333,0.03226,0.9,0.1,0.0,0.0,0.0,0.06215
243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
244,0.0,0.61538,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.00622
245,0.0,1.0,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.06272
246,0.0,0.61538,1.0,0.22581,0.25,0.75,0.0,0.0,0.0,0.02285
247,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.01833
248,0.0,0.0,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.1083
249,0.0,0.23077,0.0,0.03226,0.9,0.1,0.0,0.0,0.0,0.06413
250,0.0,0.61538,1.0,1.0,0.1,0.9,0.0,0.0,0.0,0.00729
251,0.0,0.15385,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.0046
252,0.0,0.15385,1.0,0.48387,0.75,0.25,0.0,0.0,0.0,0.16418
253,0.0,0.07692,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.02317
254,0.0,1.0,0.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.1911
255,0.0,0.61538,1.0,1.0,0.25,0.75,0.0,0.0,0.0,0.02129
256,0.0,0.61538,0.33333,0.09677,0.9,0.1,0.0,0.0,0.0,0.11079
257,0.0,0.0,1.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.05281
258,0.0,0.61538,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.00584
259,0.0,0.61538,1.0,0.22581,0.5,0.5,0.0,0.0,0.0,0.06624
260,0.0,1.0,0.33333,0.48387,0.0,1.0,0.0,0.0,0.0,0.0
261,0.0,0.23077,0.33333,0.03226,0.75,0.25,0.0,0.0,0.0,0.06647
262,0.0,0.0,1.0,0.22581,0.75,0.25,0.0,0.0,0.0,0.10124
263,0.0,0.15385,1.0,0.48387,0.5,0.5,0.0,0.0,0.0,0.06718
264,0.0,0.07692,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.02924
265,0.0,0.61538,0.33333,0.22581,1.0,0.0,0.0,0.0,0.0,0.23024
266,0.0,0.61538,0.33333,0.09677,0.0,1.0,0.0,0.0,0.0,0.0
267,0.0,0.23077,1.0,0.48387,0.0,1.0,0.0,0.0,0.0,0.0
268,0.0,1.0,0.33333,0.48387,0.1,0.9,0.0,0.0,0.0,0.0074
269,0.0,0.61538,0.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.15113
270,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.00601
271,0.0,0.07692,0.33333,0.09677,0.1,0.9,0.0,0.0,0.0,0.00684
272,0.0,0.61538,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.08466
273,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.01142
274,0.0,1.0,0.33333,0.03226,1.0,0.0,0.0,0.0,0.0,0.07375
275,0.0,0.07692,0.33333,0.22581,0.5,0.5,0.0,0.0,0.0,0.064
276,0.0,0.23077,0.33333,0.03226,0.5,0.5,0.0,0.0,0.0,0.03365
277,0.0,0.61538,0.33333,0.48387,0.9,0.1,0.0,0.0,0.0,0.29731
278,0.0,0.61538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.33333,0.09677,1.0,0.0,0.0,0.0,0.0,0.12599
280,0.0,0.15385,0.0,0.03226,0.5,0.5,0.0,0.0,0.0,0.02709
281,0.0,0.15385,1.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.52739
282,0.0,0.0,1.0,0.22581,1.0,0.0,0.0,0.0,0.0,0.21989
283,0.0,0.07692,0.0,0.03226,0.0,1.0,0.0,0.0,0.0,0.0
284,0.0,1.0,0.33333,0.48387,0.5,0.5,0.0,0.0,0.0,0.0679
285,0.0,0.61538,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.00303
286,0.0,0.0,1.0,1.0,0.1,0.9,0.0,0.0,0.0,0.00685
287,0.0,0.07692,1.0,0.48387,0.25,0.75,0.0,0.0,0.0,0.0231
288,0.0,0.61538,0.33333,0.03226,0.1,0.9,0.0,0.0,0.0,0.00431
289,0.0,0.23077,0.33333,0.03226,0.9,0.1,0.0,0.0,0.0,0.10285
290,0.0,0.15385,0.33333,0.09677,0.9,0.1,0.0,0.0,0.0,0.17143
291,0.0,0.23077,0.0,0.09677,0.75,0.25,0.0,0.0,0.0,0.0979
292,0.0,1.0,1.0,0.48387,0.9,0.1,0.0,0.0,0.0,0.35091
293,0.0,0.15385,0.0,0.09677,0.5,0.5,0.0,0.0,0.0,0.04745
294,0.0,0.15385,0.33333,0.22581,0.5,0.5,0.0,0.0,0.0,0.07026
295,0.0,0.0,0.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.0166
296,0.0,0.15385,0.33333,0.48387,0.9,0.1,0.0,0.0,0.0,0.40147
297,0.0,0.61538,0.0,0.09677,1.0,0.0,0.0,0.0,0.0,0.09205
298,0.0,0.15385,0.33333,0.48387,0.25,0.75,0.0,0.0,0.0,0.02392
299,0.0,0.61538,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.01159
300,0.0,0.61538,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
301,0.0,1.0,1.0,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.22581,0.9,0.1,0.0,0.0,0.0,0.13404
303,0.0,0.61538,0.33333,0.22581,0.0,1.0,0.0,0.0,0.0,0.0
304,0.0,0.23077,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.01535
305,0.0,0.07692,0.0,0.09677,0.25,0.75,0.0,0.0,0.0,0.01844
306,0.0,1.0,0.33333,0.03226,0.5,0.5,0.0,0.0,0.0,0.02617
307,0.0,0.0,0.33333,0.03226,0.9,0.1,0.0,0.0,0.0,0.0477
308,0.0,1.0,0.0,0.09677,0.9,0.1,0.0,0.0,0.0,0.08267
309,0.0,0.07692,1.0,0.48387,0.1,0.9,0.0,0.0,0.0,0.00761
310,0.0,0.0,0.33333,0.22581,0.25,0.75,0.0,0.0,0.0,0.02018
