$mon,$osd,$driver,$worker,$read,$write,$container,$object,$size,$<op-write
1,30,4,16,10,90,16,4096,0,37.0369444444
1,20,2,8,25,75,16,4096,0,30.5302777778
1,20,4,8,100,0,16,4096,0,24.2545945946
1,30,4,32,50,50,16,4096,0,26.4051351351
1,8,2,8,50,50,16,4096,0,19.9205555556
1,10,1,4,50,50,16,4096,0,23.7941666667
1,30,2,4,10,90,16,4096,0,29.6961111111
1,8,4,8,75,25,16,4096,0,15.5569444444
1,8,2,16,0,100,16,4096,0,0
1,8,1,2,10,90,16,4096,0,34.1686111111
1,4,1,1,100,0,16,4096,0,36.3927777778
1,10,1,4,25,75,16,4096,0,22.6352777778
1,8,2,4,75,25,16,4096,0,17.5391666667
1,20,1,2,10,90,16,4096,0,69.2547222222
1,6,2,4,50,50,16,4096,0,26.9088888889
1,4,1,8,100,0,16,4096,0,38.2119444444
1,20,1,4,75,25,16,4096,0,42.7769444444
1,10,2,4,90,10,16,4096,0,15.0472222222
1,4,1,4,50,50,16,4096,0,51.6988888889
1,10,2,16,50,50,16,4096,0,24.4275
1,20,4,16,90,10,16,4096,0,35.8683783784
1,30,1,1,10,90,16,4096,0,61.9427777778
1,4,1,8,90,10,16,4096,0,47.6619444444
1,8,1,1,0,100,16,4096,0,0
1,20,1,1,0,100,16,4096,0,0
1,8,2,4,25,75,16,4096,0,19.7619444444
1,6,4,4,50,50,16,4096,0,27.0041666667
1,10,1,1,90,10,16,4096,0,22.9488888889
1,10,2,4,100,0,16,4096,0,14.5572222222
1,10,2,8,0,100,16,4096,0,0
1,30,4,4,100,0,16,4096,0,18.4683333333
1,4,2,8,0,100,16,4096,0,0
1,8,4,32,90,10,16,4096,0,32.5678378378
1,4,1,1,10,90,16,4096,0,48.9627777778
1,20,2,4,10,90,16,4096,0,42.2013888889
1,20,2,16,0,100,16,4096,0,0
1,20,2,2,100,0,16,4096,0,24.7330555556
1,8,2,16,25,75,16,4096,0,26.9486486486
1,8,4,8,0,100,16,4096,0,0
1,10,2,8,75,25,16,4096,0,18.5358333333
1,4,2,2,100,0,16,4096,0,27.885
1,4,1,1,0,100,16,4096,0,0
1,6,4,16,10,90,16,4096,0,50.7377777778
1,8,1,2,50,50,16,4096,0,28.7661111111
1,6,2,16,50,50,16,4096,0,43.4630555556
1,10,4,32,90,10,16,4096,0,27.6838888889
1,20,1,4,0,100,16,4096,0,0
1,6,2,8,10,90,16,4096,0,66.7180555556
1,8,4,32,0,100,16,4096,0,0
1,30,1,8,75,25,16,4096,0,36.8455555556
1,10,1,2,90,10,16,4096,0,24.1675
1,4,2,2,25,75,16,4096,0,56.7741666667
1,8,2,16,10,90,16,4096,0,31.4167567568
1,10,4,8,0,100,16,4096,0,0
1,6,2,2,25,75,16,4096,0,34.1341666667
1,10,4,16,75,25,16,4096,0,20.1091666667
1,30,4,8,90,10,16,4096,0,23.5291666667
1,4,4,16,100,0,16,4096,0,42.7613888889
1,6,2,4,100,0,16,4096,0,21.9741666667
1,10,4,8,100,0,16,4096,0,14.4597222222
1,8,1,4,90,10,16,4096,0,23.3858333333
1,4,1,2,25,75,16,4096,0,51.4980555556
1,30,1,1,100,0,16,4096,0,129.9413888889
1,20,4,32,75,25,16,4096,0,33.1316666667
1,30,4,32,100,0,16,4096,0,40.5919444444
1,30,2,16,0,100,16,4096,0,0
1,20,4,16,0,100,16,4096,0,0
1,4,4,8,0,100,16,4096,0,0
1,8,4,16,90,10,16,4096,0,21.5905555556
1,30,4,8,25,75,16,4096,0,34.7319444444
1,20,2,16,50,50,16,4096,0,39.9272972973
1,6,1,1,90,10,16,4096,0,26.6216666667
1,4,2,8,10,90,16,4096,0,78.4066666667
1,6,1,2,0,100,16,4096,0,0
1,10,4,32,100,0,16,4096,0,28.3497222222
1,20,4,16,100,0,16,4096,0,50.9086486486
1,4,1,1,75,25,16,4096,0,33.8397222222
1,10,1,8,100,0,16,4096,0,29.2380555556
1,4,4,32,10,90,16,4096,0,254.11
1,30,4,32,0,100,16,4096,0,0
1,4,1,4,100,0,16,4096,0,33.0536111111
1,4,2,8,90,10,16,4096,0,43.1655555556
1,6,2,4,0,100,16,4096,0,0
1,20,4,8,50,50,16,4096,0,22.8616216216
1,8,1,4,0,100,16,4096,0,0
1,20,1,1,75,25,16,4096,0,38.7858333333
1,10,2,8,25,75,16,4096,0,18.4722222222
1,10,4,4,10,90,16,4096,0,19.1461111111
1,8,2,8,90,10,16,4096,0,19.9197222222
1,20,1,8,25,75,16,4096,0,40.7556756757
1,30,1,8,10,90,16,4096,0,47.9047222222
1,4,2,16,25,75,16,4096,0,103.6716666667
1,20,1,1,90,10,16,4096,0,39.8619444444
1,30,4,8,100,0,16,4096,0,26.6472222222
1,4,4,8,90,10,16,4096,0,43.0177777778
1,4,4,16,25,75,16,4096,0,101.9227777778
1,30,4,16,0,100,16,4096,0,0
1,4,1,2,90,10,16,4096,0,34.4930555556
1,30,2,2,50,50,16,4096,0,31.2433333333
1,10,4,4,75,25,16,4096,0,14.1605555556
1,30,1,4,100,0,16,4096,0,42.1894444444
1,20,4,8,0,100,16,4096,0,0
1,10,2,16,25,75,16,4096,0,24.2372222222
1,4,4,4,50,50,16,4096,0,52.7919444444
1,30,2,4,75,25,16,4096,0,24.2030555556
1,30,4,16,75,25,16,4096,0,24.5936111111
1,20,2,8,10,90,16,4096,0,36.6122222222
1,6,4,16,50,50,16,4096,0,32.4252777778
1,4,2,16,75,25,16,4096,0,60.7808333333
1,20,1,2,50,50,16,4096,0,53.3419444444
1,30,1,4,50,50,16,4096,0,47.5702777778
1,10,2,2,10,90,16,4096,0,18.0208333333
1,4,1,8,0,100,16,4096,0,0
1,30,2,2,0,100,16,4096,0,0
1,6,4,32,75,25,16,4096,0,57.9672222222
1,6,1,4,75,25,16,4096,0,33.8738888889
1,4,1,8,75,25,16,4096,0,134.2632432432
1,8,4,4,50,50,16,4096,0,15.5141666667
1,6,2,16,0,100,16,4096,0,0
1,10,1,8,10,90,16,4096,0,21.5905555556
1,8,4,32,50,50,16,4096,0,67.7143243243
1,10,2,16,0,100,16,4096,0,0
1,6,2,4,25,75,16,4096,0,30.1766666667
1,6,4,32,90,10,16,4096,0,35.1030555556
1,30,1,8,25,75,16,4096,0,39.8227777778
1,8,1,8,10,90,16,4096,0,30.4966666667
1,6,4,8,90,10,16,4096,0,21.5216666667
1,10,2,16,90,10,16,4096,0,25.7544444444
1,10,4,16,100,0,16,4096,0,18.7755555556
1,4,4,4,10,90,16,4096,0,70.9786111111
1,30,4,4,90,10,16,4096,0,21.8275
1,10,1,2,50,50,16,4096,0,26.8002777778
1,10,1,1,75,25,16,4096,0,23.8016666667
1,8,4,8,50,50,16,4096,0,15.6155555556
1,6,4,4,10,90,16,4096,0,33.6661111111
1,20,4,4,0,100,16,4096,0,0
1,4,2,16,50,50,16,4096,0,79.1797222222
1,6,4,16,90,10,16,4096,0,26.1975
1,20,1,8,50,50,16,4096,0,39.8172222222
1,4,4,16,50,50,16,4096,0,75.305
1,30,4,32,75,25,16,4096,0,31.21
1,6,1,4,25,75,16,4096,0,43.1125
1,6,2,2,0,100,16,4096,0,0
1,6,1,1,75,25,16,4096,0,29.3069444444
1,4,1,1,25,75,16,4096,0,45.0219444444
1,4,1,4,90,10,16,4096,0,37.5547222222
1,20,4,32,0,100,16,4096,0,0
1,30,1,8,100,0,16,4096,0,38.1191666667
1,8,2,2,100,0,16,4096,0,14.3108333333
1,4,4,8,25,75,16,4096,0,68.1622222222
1,4,1,1,90,10,16,4096,0,32.0886111111
1,8,4,8,25,75,16,4096,0,16.9769444444
1,10,4,8,90,10,16,4096,0,15.6513888889
1,30,2,2,100,0,16,4096,0,26.1591666667
1,4,2,8,25,75,16,4096,0,68.4538888889
1,8,2,16,90,10,16,4096,0,27.0636111111
1,8,1,8,50,50,16,4096,0,25.8483333333
1,6,2,2,75,25,16,4096,0,25.115
1,4,2,4,50,50,16,4096,0,49.2055555556
1,30,1,1,90,10,16,4096,0,43.7930555556
1,10,1,8,50,50,16,4096,0,23.0158333333
1,30,2,16,100,0,16,4096,0,33.1597222222
1,20,4,32,10,90,16,4096,0,46.6372222222
1,20,4,16,25,75,16,4096,0,28.8986111111
1,20,4,4,50,50,16,4096,0,28.3475
1,20,1,2,0,100,16,4096,0,0
1,30,1,2,90,10,16,4096,0,35.7297222222
1,6,2,4,10,90,16,4096,0,32.3497222222
1,4,2,2,10,90,16,4096,0,69.8280555556
1,8,1,2,0,100,16,4096,0,0
1,6,1,8,0,100,16,4096,0,0
1,30,1,2,25,75,16,4096,0,65.5541666667
1,8,2,16,100,0,16,4096,0,26.7294444444
1,4,2,16,90,10,16,4096,0,56.0283333333
1,20,4,8,90,10,16,4096,0,22.1022222222
1,30,1,2,75,25,16,4096,0,41.4744444444
1,6,2,16,100,0,16,4096,0,38.4294444444
1,30,4,16,25,75,16,4096,0,31.3022222222
1,20,2,4,100,0,16,4096,0,25.3405555556
1,30,1,1,50,50,16,4096,0,43.275
1,8,4,4,75,25,16,4096,0,14.5408333333
1,8,4,32,75,25,16,4096,0,52.045
1,4,1,2,0,100,16,4096,0,0
1,4,4,4,100,0,16,4096,0,28.5377777778
1,30,4,32,90,10,16,4096,0,26.5338888889
1,8,1,1,90,10,16,4096,0,22.4888888889
1,6,1,4,0,100,16,4096,0,0
1,30,1,4,0,100,16,4096,0,0
1,6,4,8,25,75,16,4096,0,25.1166666667
1,6,4,16,100,0,16,4096,0,21.37
1,10,2,4,10,90,16,4096,0,19.3147222222
1,4,1,2,100,0,16,4096,0,30.7536111111
1,20,4,16,10,90,16,4096,0,35.6256756757
1,10,4,4,25,75,16,4096,0,17.4425
1,30,4,16,90,10,16,4096,0,32.5643243243
1,30,1,1,75,25,16,4096,0,36.8580555556
1,8,4,8,90,10,16,4096,0,14.8602777778
1,6,1,1,10,90,16,4096,0,40.8461111111
1,30,4,4,10,90,16,4096,0,40.5533333333
1,4,1,4,25,75,16,4096,0,63.1678378378
1,6,2,16,90,10,16,4096,0,40.2383333333
1,6,4,4,0,100,16,4096,0,0
1,6,1,8,50,50,16,4096,0,37.1972222222
1,10,2,16,10,90,16,4096,0,24.4038888889
1,8,2,2,10,90,16,4096,0,20.5797222222
1,20,4,4,10,90,16,4096,0,36.3272222222
1,4,4,16,10,90,16,4096,0,121.9281081081
1,8,2,2,25,75,16,4096,0,20.7488888889
1,8,1,8,75,25,16,4096,0,26.8911111111
1,8,4,4,10,90,16,4096,0,17.3436111111
1,10,4,32,10,90,16,4096,0,78.3702702703
1,20,2,16,75,25,16,4096,0,36.8421621622
1,10,4,32,0,100,16,4096,0,0
1,4,2,2,75,25,16,4096,0,38.4572222222
1,8,4,4,25,75,16,4096,0,16.5305555556
1,10,1,4,100,0,16,4096,0,23.8055555556
1,10,1,8,75,25,16,4096,0,24.4952777778
1,10,2,2,25,75,16,4096,0,17.7766666667
1,30,4,4,25,75,16,4096,0,30.2644444444
1,8,4,16,0,100,16,4096,0,0
1,6,4,32,50,50,16,4096,0,75.4137837838
1,6,1,4,10,90,16,4096,0,53.3945945946
1,6,4,32,100,0,16,4096,0,31.2113888889
1,30,2,2,25,75,16,4096,0,34.9897222222
1,4,1,1,50,50,16,4096,0,39.9127777778
1,6,4,8,0,100,16,4096,0,0
1,8,2,4,100,0,16,4096,0,14.9811111111
1,6,2,16,10,90,16,4096,0,53.3848648649
1,30,4,16,100,0,16,4096,0,41.3372972973
1,6,4,4,75,25,16,4096,0,23.6786111111
1,6,1,1,100,0,16,4096,0,34.8180555556
1,20,2,2,50,50,16,4096,0,40.7280555556
1,10,1,8,90,10,16,4096,0,26.5863888889
1,6,4,32,10,90,16,4096,0,110.9536111111
1,30,2,16,90,10,16,4096,0,30.7405405405
1,30,1,4,90,10,16,4096,0,38.9477777778
1,4,4,8,50,50,16,4096,0,57.1811111111
1,20,1,4,50,50,16,4096,0,46.9316216216
1,20,4,32,100,0,16,4096,0,46.6066666667
1,6,1,2,25,75,16,4096,0,40.5394444444
1,4,2,16,0,100,16,4096,0,0
1,30,4,8,0,100,16,4096,0,0
1,6,1,8,100,0,16,4096,0,32.0297222222
1,10,4,8,50,50,16,4096,0,16.5930555556
1,20,1,8,100,0,16,4096,0,54.7686486486
1,6,1,2,100,0,16,4096,0,28.7502777778
1,10,2,4,0,100,16,4096,0,0
1,20,1,2,25,75,16,4096,0,58.3358333333
1,30,2,16,10,90,16,4096,0,40.2363888889
1,20,2,16,10,90,16,4096,0,40.9075
1,6,1,4,50,50,16,4096,0,38.1633333333
1,4,2,4,10,90,16,4096,0,65.6091666667
1,6,1,8,75,25,16,4096,0,37.3675
1,4,2,8,50,50,16,4096,0,60.9664864865
1,4,1,4,10,90,16,4096,0,73.6319444444
1,8,1,2,100,0,16,4096,0,23.1602777778
1,6,1,2,10,90,16,4096,0,44.9452777778
1,8,1,4,25,75,16,4096,0,26.7738888889
1,10,4,32,50,50,16,4096,0,49.0654054054
1,6,1,2,90,10,16,4096,0,29.8766666667
1,30,4,4,50,50,16,4096,0,27.0775
1,8,1,1,100,0,16,4096,0,30.4166666667
1,8,2,16,50,50,16,4096,0,25.4919444444
1,20,4,4,25,75,16,4096,0,31.1116666667
1,20,1,4,100,0,16,4096,0,39.3041666667
1,4,4,32,75,25,16,4096,0,98.3163888889
1,8,1,2,90,10,16,4096,0,24.2652777778
1,4,2,8,100,0,16,4096,0,32.5430555556
1,10,1,1,50,50,16,4096,0,26.7969444444
1,10,4,8,10,90,16,4096,0,19.2944444444
1,6,2,16,75,25,16,4096,0,39.3113888889
